0	1	0.001	5.000000000E-05
0	2	0.001	7.071067812E-05
0	3	0.001	5.000000000E-05
0	4	0.001	5.000000000E-05
0	5	0.001	7.071067812E-05
0	6	0.001	7.071067812E-05
0       7       0.001	8.660254038E-05
1 	2	0.001	5.000000000E-05
1	4	0.001	7.071067812E-05
1	3	0.001	7.071067812E-05
1 	6	0.001	5.000000000E-05
1 	5	0.001	8.660254038E-05
1	0 	0.001	5.000000000E-05
1	7	0.001	7.071067812E-05
2 	3	0.001	5.000000000E-05
2	6	0.001	7.071067812E-05
2	5	0.001	7.071067812E-05
2	0	0.001	7.071067812E-05
2 	7	0.001	5.000000000E-05
2 	1	0.001	5.000000000E-05
2	4	0.001	8.660254038E-05
3 	5	0.001	5.000000000E-05
3	7	0.001	7.071067812E-05
3	4	0.001	7.071067812E-05
3	1	0.001	7.071067812E-05
3 	0	0.001	5.000000000E-05
3	2	0.001	5.000000000E-05
3	6	0.001	8.660254038E-05
4	3	0.001	7.071067812E-05
4	1	0.001	7.071067812E-05
4	7	0.001	7.071067812E-05
4 	5	0.001	5.000000000E-05
4 	6	0.001	5.000000000E-05
4 	0	0.001	5.000000000E-05
4	2	0.001	8.660254038E-05
5	0	0.001	7.071067812E-05
5	2	0.001	7.071067812E-05
5 	7	0.001	5.000000000E-05
5 	3	0.001	5.000000000E-05
5 	4	0.001	5.000000000E-05
5	1	0.001	8.660254038E-05
5	6	0.001	7.071067812E-05
6	7	0.001	5.000000000E-05
6	2	0.001	7.071067812E-05
6	5	0.001	7.071067812E-05
6	0	0.001	7.071067812E-05
6	1	0.001	5.000000000E-05
6	4	0.001	5.000000000E-05
6	3	0.001	8.660254038E-05
7	5	0.001	5.000000000E-05
7	3	0.001	7.071067812E-05
7	1	0.001	7.071067812E-05
7	6	0.001	5.000000000E-05
7	2	0.001	5.000000000E-05
7	4	0.001	7.071067812E-05
7	0	0.001	8.660254038E-05
