1.666666667e-06 1.666666667e-06 5e-06
1.666666667e-06 5e-06 5e-06
1.666666667e-06 8.333333333e-06 5e-06
5e-06 1.666666667e-06 5e-06
5e-06 5e-06 5e-06
5e-06 8.333333333e-06 5e-06
8.333333333e-06 1.666666667e-06 5e-06
8.333333333e-06 5e-06 5e-06
8.333333333e-06 8.333333333e-06 5e-06
