0	363	2.00e+01	8.e-8
0	33	2.00e+01	8.e-8
0	1	2.00e+01	8.e-8
1	364	2.00e+01	8.e-8
1	34	2.00e+01	8.e-8
1	2	2.00e+01	8.e-8
1	0	2.00e+01	8.e-8
2	365	2.00e+01	8.e-8
2	35	2.00e+01	8.e-8
2	3	2.00e+01	8.e-8
2	1	2.00e+01	8.e-8
3	366	2.00e+01	8.e-8
3	36	2.00e+01	8.e-8
3	4	2.00e+01	8.e-8
3	2	2.00e+01	8.e-8
4	367	2.00e+01	8.e-8
4	37	2.00e+01	8.e-8
4	5	2.00e+01	8.e-8
4	3	2.00e+01	8.e-8
5	368	2.00e+01	8.e-8
5	38	2.00e+01	8.e-8
5	6	2.00e+01	8.e-8
5	4	2.00e+01	8.e-8
6	369	2.00e+01	8.e-8
6	39	2.00e+01	8.e-8
6	7	2.00e+01	8.e-8
6	5	2.00e+01	8.e-8
7	370	2.00e+01	8.e-8
7	40	2.00e+01	8.e-8
7	8	2.00e+01	8.e-8
7	6	2.00e+01	8.e-8
8	371	2.00e+01	8.e-8
8	41	2.00e+01	8.e-8
8	9	2.00e+01	8.e-8
8	7	2.00e+01	8.e-8
9	372	2.00e+01	8.e-8
9	42	2.00e+01	8.e-8
9	10	2.00e+01	8.e-8
9	8	2.00e+01	8.e-8
10	373	2.00e+01	8.e-8
10	43	2.00e+01	8.e-8
10	11	2.00e+01	8.e-8
10	9	2.00e+01	8.e-8
11	374	2.00e+01	8.e-8
11	44	2.00e+01	8.e-8
11	12	2.00e+01	8.e-8
11	10	2.00e+01	8.e-8
12	375	2.00e+01	8.e-8
12	45	2.00e+01	8.e-8
12	13	2.00e+01	8.e-8
12	11	2.00e+01	8.e-8
13	376	2.00e+01	8.e-8
13	46	2.00e+01	8.e-8
13	14	2.00e+01	8.e-8
13	12	2.00e+01	8.e-8
14	377	2.00e+01	8.e-8
14	47	2.00e+01	8.e-8
14	15	2.00e+01	8.e-8
14	13	2.00e+01	8.e-8
15	378	2.00e+01	8.e-8
15	48	2.00e+01	8.e-8
15	16	2.00e+01	8.e-8
15	14	2.00e+01	8.e-8
16	379	2.00e+01	8.e-8
16	49	2.00e+01	8.e-8
16	17	2.00e+01	8.e-8
16	15	2.00e+01	8.e-8
17	380	2.00e+01	8.e-8
17	50	2.00e+01	8.e-8
17	18	2.00e+01	8.e-8
17	16	2.00e+01	8.e-8
18	381	2.00e+01	8.e-8
18	51	2.00e+01	8.e-8
18	19	2.00e+01	8.e-8
18	17	2.00e+01	8.e-8
19	382	2.00e+01	8.e-8
19	52	2.00e+01	8.e-8
19	20	2.00e+01	8.e-8
19	18	2.00e+01	8.e-8
20	383	2.00e+01	8.e-8
20	53	2.00e+01	8.e-8
20	21	2.00e+01	8.e-8
20	19	2.00e+01	8.e-8
21	384	2.00e+01	8.e-8
21	54	2.00e+01	8.e-8
21	22	2.00e+01	8.e-8
21	20	2.00e+01	8.e-8
22	385	2.00e+01	8.e-8
22	55	2.00e+01	8.e-8
22	23	2.00e+01	8.e-8
22	21	2.00e+01	8.e-8
23	386	2.00e+01	8.e-8
23	56	2.00e+01	8.e-8
23	24	2.00e+01	8.e-8
23	22	2.00e+01	8.e-8
24	387	2.00e+01	8.e-8
24	57	2.00e+01	8.e-8
24	25	2.00e+01	8.e-8
24	23	2.00e+01	8.e-8
25	388	2.00e+01	8.e-8
25	58	2.00e+01	8.e-8
25	26	2.00e+01	8.e-8
25	24	2.00e+01	8.e-8
26	389	2.00e+01	8.e-8
26	59	2.00e+01	8.e-8
26	27	2.00e+01	8.e-8
26	25	2.00e+01	8.e-8
27	390	2.00e+01	8.e-8
27	60	2.00e+01	8.e-8
27	28	2.00e+01	8.e-8
27	26	2.00e+01	8.e-8
28	391	2.00e+01	8.e-8
28	61	2.00e+01	8.e-8
28	29	2.00e+01	8.e-8
28	27	2.00e+01	8.e-8
29	392	2.00e+01	8.e-8
29	62	2.00e+01	8.e-8
29	30	2.00e+01	8.e-8
29	28	2.00e+01	8.e-8
30	393	2.00e+01	8.e-8
30	63	2.00e+01	8.e-8
30	31	2.00e+01	8.e-8
30	29	2.00e+01	8.e-8
31	394	2.00e+01	8.e-8
31	64	2.00e+01	8.e-8
31	32	2.00e+01	8.e-8
31	30	2.00e+01	8.e-8
32	395	2.00e+01	8.e-8
32	65	2.00e+01	8.e-8
32	31	2.00e+01	8.e-8
33	396	2.00e+01	8.e-8
33	66	2.00e+01	8.e-8
33	0	2.00e+01	8.e-8
33	34	2.00e+01	8.e-8
34	397	2.00e+01	8.e-8
34	67	2.00e+01	8.e-8
34	1	2.00e+01	8.e-8
34	35	2.00e+01	8.e-8
34	33	2.00e+01	8.e-8
35	398	2.00e+01	8.e-8
35	68	2.00e+01	8.e-8
35	2	2.00e+01	8.e-8
35	36	2.00e+01	8.e-8
35	34	2.00e+01	8.e-8
36	399	2.00e+01	8.e-8
36	69	2.00e+01	8.e-8
36	3	2.00e+01	8.e-8
36	37	2.00e+01	8.e-8
36	35	2.00e+01	8.e-8
37	400	2.00e+01	8.e-8
37	70	2.00e+01	8.e-8
37	4	2.00e+01	8.e-8
37	38	2.00e+01	8.e-8
37	36	2.00e+01	8.e-8
38	401	2.00e+01	8.e-8
38	71	2.00e+01	8.e-8
38	5	2.00e+01	8.e-8
38	39	2.00e+01	8.e-8
38	37	2.00e+01	8.e-8
39	402	2.00e+01	8.e-8
39	72	2.00e+01	8.e-8
39	6	2.00e+01	8.e-8
39	40	2.00e+01	8.e-8
39	38	2.00e+01	8.e-8
40	403	2.00e+01	8.e-8
40	73	2.00e+01	8.e-8
40	7	2.00e+01	8.e-8
40	41	2.00e+01	8.e-8
40	39	2.00e+01	8.e-8
41	404	2.00e+01	8.e-8
41	74	2.00e+01	8.e-8
41	8	2.00e+01	8.e-8
41	42	2.00e+01	8.e-8
41	40	2.00e+01	8.e-8
42	405	2.00e+01	8.e-8
42	75	2.00e+01	8.e-8
42	9	2.00e+01	8.e-8
42	43	2.00e+01	8.e-8
42	41	2.00e+01	8.e-8
43	406	2.00e+01	8.e-8
43	76	2.00e+01	8.e-8
43	10	2.00e+01	8.e-8
43	44	2.00e+01	8.e-8
43	42	2.00e+01	8.e-8
44	407	2.00e+01	8.e-8
44	77	2.00e+01	8.e-8
44	11	2.00e+01	8.e-8
44	45	2.00e+01	8.e-8
44	43	2.00e+01	8.e-8
45	408	2.00e+01	8.e-8
45	78	2.00e+01	8.e-8
45	12	2.00e+01	8.e-8
45	46	2.00e+01	8.e-8
45	44	2.00e+01	8.e-8
46	409	2.00e+01	8.e-8
46	79	2.00e+01	8.e-8
46	13	2.00e+01	8.e-8
46	47	2.00e+01	8.e-8
46	45	2.00e+01	8.e-8
47	410	2.00e+01	8.e-8
47	80	2.00e+01	8.e-8
47	14	2.00e+01	8.e-8
47	48	2.00e+01	8.e-8
47	46	2.00e+01	8.e-8
48	411	2.00e+01	8.e-8
48	81	2.00e+01	8.e-8
48	15	2.00e+01	8.e-8
48	49	2.00e+01	8.e-8
48	47	2.00e+01	8.e-8
49	412	2.00e+01	8.e-8
49	82	2.00e+01	8.e-8
49	16	2.00e+01	8.e-8
49	50	2.00e+01	8.e-8
49	48	2.00e+01	8.e-8
50	413	2.00e+01	8.e-8
50	83	2.00e+01	8.e-8
50	17	2.00e+01	8.e-8
50	51	2.00e+01	8.e-8
