0	0.0033	0.004	0.001	1	0	1
1	0.0033148936170212767	0.003977009447476144	0.0010983623229776777	1	0	1
2	0.003329787234042554	0.0038589129812386697	0.0010076313599653942	1	0	1
3	0.00334468085106383	0.0039088156387865475	0.0008552048703754599	1	0	1
4	0.0033595744680851064	0.004070464377515192	0.0008178248592333532	1	0	1
5	0.0033744680851063836	0.004202062852011877	0.0009241529980033295	1	0	1
6	0.00338936170212766	0.004213347139461651	0.0010951350396317787	1	0	1
7	0.003404255319148936	0.004101984926710069	0.0012273953090047168	1	0	1
8	0.003419148936170213	0.003929903396654098	0.0012535631135004118	1	0	1
9	0.0034340425531914896	0.0037792082478112906	0.0011646614202944594	1	0	1
10	0.0034489361702127663	0.003713520671113262	0.0010017118621131172	1	0	1
11	0.0034638297872340426	0.003756674731068955	0.0008307857412086299	1	0	1
12	0.0034787234042553197	0.0038903894070609468	0.0007151318802223347	1	0	1
13	0.003493617021276596	0.004066345023300047	0.0006939890494624229	1	0	1
14	0.0035085106382978723	0.004225503565463383	0.0007727800570186981	1	0	1
15	0.0035234042553191486	0.004317572811228701	0.0009250264913652782	1	0	1
16	0.0035382978723404257	0.004315226557366795	0.0011032223435453925	1	0	1
17	0.0035531914893617025	0.004220167099283738	0.001254272610913915	1	0	1
18	0.0035680851063829787	0.004060644369494598	0.0013348316153715398	1	0	1
19	0.003582978723404256	0.003882130655576237	0.0013226685081141154	1	0	1
20	0.003597872340425532	0.0037341981838451737	0.0012216576225535327	1	0	1
21	0.0036127659574468085	0.003657151376491503	0.001059736483270072	1	0	1
22	0.0036276595744680856	0.003671671726972553	0.0008808301610395181	1	0	1
23	0.003642553191489362	0.003773802212279972	0.0007330185289695726	1	0	1
24	0.003657446808510638	0.003936267107189733	0.0006559321819509401	1	0	1
25	0.003672340425531915	0.004115665287642247	0.0006704208037183032	1	0	1
26	0.003687234042553192	0.0042637624489519806	0.0007729691725822213	1	0	1
27	0.0037021276595744683	0.004340176660039079	0.0009362618868184397	1	0	1
28	0.0037170212765957446	0.004323374955846282	0.0011159171532383876	1	0	1
29	0.0037319148936170218	0.004217162851101885	0.0012619737511755955	1	0	1
30	0.003746808510638298	0.004050739931619044	0.001332495972317394	1	0	1
31	0.0037617021276595743	0.0038717932322583524	0.0013059177330289361	1	0	1
32	0.0037765957446808515	0.0037337844983205944	0.0011886871063275998	1	0	1
33	0.0037914893617021278	0.0036802500589440883	0.0010155156604714584	1	0	1
34	0.0038063829787234045	0.0037302070452981803	0.0008410782407633956	1	0	1
35	0.0038212765957446808	0.0038692645863334825	0.0007241874198598661	1	0	1
36	0.003836170212765958	0.004050431555129643	0.000707942967682879	1	0	1
37	0.003851063829787234	0.004206667213210379	0.0008016014129708934	1	0	1
38	0.0038659574468085105	0.004273923136560489	0.0009712163861752403	1	0	1
39	0.0038808510638297876	0.004219092935321386	0.0011456230476982073	1	0	1
40	0.003895744680851064	0.004062728422940891	0.001241194313342495	1	0	1
41	0.003910638297872341	0.0038830990420553662	0.0012022420423992897	1	0	1
42	0.003925531914893617	0.0037886488276755188	0.001043736093013942	1	0	1
43	0.003940425531914894	0.0038540592604718676	0.0008701758460149545	1	0	1
44	0.00395531914893617	0.0040371840449223316	0.0008329743609618369	1	0	1
45	0.003970212765957447	0.004140998578323994	0.000990879395387686	1	0	1
46	0.003985106382978724	0.0039834067710568626	0.001099641240659467	1	0	1
47	0.004	0.004	0.001	1	0	1
48	0.0032500000000000003	0.004	0.001	1	0	1
49	0.0032670212765957447	0.003973725082829878	0.00111241408340306	1	0	1
50	0.0032840425531914896	0.003838757692844194	0.0010087215542461648	1	0	1
51	0.003301063829787234	0.00389578930147034	0.0008345198518576684	1	0	1
52	0.0033180851063829785	0.00408053071716022	0.0007917998391238323	1	0	1
53	0.003335106382978724	0.004230928973727859	0.0009133177120038053	1	0	1
54	0.0033521276595744683	0.004243825302241887	0.0011087257595791757	1	0	1
55	0.0033691489361702127	0.004116554201954364	0.0012598803531482477	1	0	1
56	0.0033861702127659576	0.003919889596176112	0.0012897864154290423	1	0	1
57	0.003403191489361702	0.0037476665689271885	0.001188184480336525	1	0	1
58	0.0034202127659574465	0.003672595052700871	0.0010019564138435623	1	0	1
59	0.003437234042553192	0.0037219139783645208	0.0008066122756670055	1	0	1
60	0.0034542553191489363	0.0038747307509267963	0.0006744364345398111	1	0	1
61	0.0034712765957446816	0.004075822883771483	0.0006502731993856261	1	0	1
62	0.003488297872340426	0.004257718360529581	0.0007403200651642264	1	0	1
63	0.0035053191489361705	0.0043629403556899446	0.0009143159901317466	1	0	1
64	0.003522340425531915	0.004360258922704908	0.0011179683926233058	1	0	1
65	0.00353936170212766	0.004251619542038558	0.001290597269615903	1	0	1
66	0.0035563829787234043	0.004069307850850969	0.00138266470328176	1	0	1
67	0.0035734042553191487	0.0038652921778014136	0.0013687640092732748	1	0	1
68	0.003590425531914894	0.0036962264958230557	0.0012533229972040375	1	0	1
69	0.0036074468085106385	0.0036081730017045745	0.001068270266594368	1	0	1
70	0.0036244680851063834	0.0036247676879686327	0.0008638058983308778	1	0	1
71	0.003641489361702128	0.0037414882426056824	0.0006948783188223687	1	0	1
72	0.0036585106382978723	0.0039271624082168385	0.0006067796365153603	1	0	1
