0	1	0.001	5.000000000E-05
0	3	0.001	5.000000000E-05
0	4	0.001	5.000000000E-05
1 	2	0.001	5.000000000E-05
1 	6	0.001	5.000000000E-05
1	0 	0.001	5.000000000E-05
2 	3	0.001	5.000000000E-05
2 	7	0.001	5.000000000E-05
2 	1	0.001	5.000000000E-05
3 	5	0.001	5.000000000E-05
3 	0	0.001	5.000000000E-05
3	2	0.001	5.000000000E-05
4 	5	0.001	5.000000000E-05
4 	6	0.001	5.000000000E-05
4 	0	0.001	5.000000000E-05
5 	7	0.001	5.000000000E-05
5 	3	0.001	5.000000000E-05
5 	4	0.001	5.000000000E-05
6	7	0.001	5.000000000E-05
6	1	0.001	5.000000000E-05
6	4	0.001	5.000000000E-05
7	5	0.001	5.000000000E-05
7	6	0.001	5.000000000E-05
7	2	0.001	5.000000000E-05
